UMUR_KSH,NEGERI_SEMASA,DAERAH_SEMASA,STRATA_SEMASA,JANTINA,KSH_PAKAIAN,KSH_PERUMAHAN,KSH_BRG_THN_LAMA,KSH_PENGANGKUTAN,KSH_LAIN_LAIN,KSH_MAKANAN_TOTAL,KSH_INDIVIDU_MIN,KSH_INDIVIDU_MAX,KSH_INDIVIDU_MEAN,DI_MIN,DI_MAX,DI_MEAN,DI_BANTUAN_MIN,DI_BANTUAN_MAX,DI_BANTUAN_MEAN,DI_BERSIH_MIN,DI_BERSIH_MAX,DI_BERSIH_MEAN,DI_BERSIH_BANTUAN_MIN,DI_BERSIH_BANTUAN_MAX,DI_BERSIH_BANTUAN_MEAN,,,,,,,,,,,,,,,,,,
0-5 bulan,05,0503,01,2,32.21,584.22,30.75,105.59,242.73,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,05,0503,02,1,26.36,214.5,18.77,100.76,202.79,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,05,0503,02,2,26.36,214.5,18.77,100.76,202.79,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,05,0504,02,1,26.36,214.5,18.77,100.76,202.79,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,05,0504,02,2,26.36,214.5,18.77,100.76,202.79,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,05,0505,01,1,32.21,584.22,30.75,105.59,242.73,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,05,0505,01,2,32.21,584.22,30.75,105.59,242.73,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,05,0505,02,1,26.36,214.5,18.77,100.76,202.79,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,05,0505,02,2,26.36,214.5,18.77,100.76,202.79,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,05,0506,01,1,32.21,584.22,30.75,105.59,242.73,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,05,0506,01,2,32.21,584.22,30.75,105.59,242.73,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,05,0506,02,1,26.36,214.5,18.77,100.76,202.79,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,05,0506,02,2,26.36,214.5,18.77,100.76,202.79,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,05,0507,01,1,32.21,584.22,30.75,105.59,242.73,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,05,0507,01,2,32.21,584.22,30.75,105.59,242.73,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,05,0507,02,1,26.36,214.5,18.77,100.76,202.79,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,05,0507,02,2,26.36,214.5,18.77,100.76,202.79,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,06,0601,01,1,40.46,458.27,47.75,116.07,233,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,06,0601,01,2,40.46,458.27,47.75,116.07,233,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,06,0601,02,1,29.75,312.43,21.05,105.06,233.2,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,06,0601,02,2,29.75,312.43,21.05,105.06,233.2,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,06,0602,01,2,40.46,458.27,47.75,116.07,233,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,06,0602,02,1,29.75,312.43,21.05,105.06,233.2,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,06,0602,02,2,29.75,312.43,21.05,105.06,233.2,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,06,0603,01,1,40.46,458.27,47.75,116.07,233,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,06,0603,01,2,40.46,458.27,47.75,116.07,233,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,06,0603,02,1,29.75,312.43,21.05,105.06,233.2,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,06,0603,02,2,29.75,312.43,21.05,105.06,233.2,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,06,0604,01,1,40.46,458.27,47.75,116.07,233,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,06,0604,01,2,40.46,458.27,47.75,116.07,233,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,06,0604,02,1,29.75,312.43,21.05,105.06,233.2,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,06,0604,02,2,29.75,312.43,21.05,105.06,233.2,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,06,0605,01,1,40.46,458.27,47.75,116.07,233,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,06,0605,01,2,40.46,458.27,47.75,116.07,233,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,06,0605,02,1,29.75,312.43,21.05,105.06,233.2,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,06,0605,02,2,29.75,312.43,21.05,105.06,233.2,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,06,0606,01,1,40.46,458.27,47.75,116.07,233,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,06,0606,01,2,40.46,458.27,47.75,116.07,233,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,06,0606,02,1,29.75,312.43,21.05,105.06,233.2,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,06,0606,02,2,29.75,312.43,21.05,105.06,233.2,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,06,0607,01,1,40.46,458.27,47.75,116.07,233,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,06,0607,01,2,40.46,458.27,47.75,116.07,233,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,06,0607,02,1,29.75,312.43,21.05,105.06,233.2,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,06,0607,02,2,29.75,312.43,21.05,105.06,233.2,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,06,0608,01,1,40.46,458.27,47.75,116.07,233,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,06,0608,01,2,40.46,458.27,47.75,116.07,233,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,06,0608,02,1,29.75,312.43,21.05,105.06,233.2,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,06,0608,02,2,29.75,312.43,21.05,105.06,233.2,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,06,0609,01,1,40.46,458.27,47.75,116.07,233,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,06,0609,01,2,40.46,458.27,47.75,116.07,233,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,06,0609,02,1,29.75,312.43,21.05,105.06,233.2,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,06,0609,02,2,29.75,312.43,21.05,105.06,233.2,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,06,0610,01,1,40.46,458.27,47.75,116.07,233,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,06,0610,01,2,40.46,458.27,47.75,116.07,233,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,06,0610,02,1,29.75,312.43,21.05,105.06,233.2,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,06,0610,02,2,29.75,312.43,21.05,105.06,233.2,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,06,0611,01,1,40.46,458.27,47.75,116.07,233,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,06,0611,01,2,40.46,458.27,47.75,116.07,233,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,06,0611,02,1,29.75,312.43,21.05,105.06,233.2,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,06,0611,02,2,29.75,312.43,21.05,105.06,233.2,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,07,0701,01,1,36.19,576.74,37.96,110.22,219.24,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,07,0701,01,2,36.19,576.74,37.96,110.22,219.24,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,07,0701,02,1,29.16,229.52,2.62,79.67,175.11,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,07,0701,02,2,29.16,229.52,2.62,79.67,175.11,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,07,0702,01,1,36.19,576.74,37.96,110.22,219.24,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,07,0702,01,2,36.19,576.74,37.96,110.22,219.24,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,07,0702,02,1,29.16,229.52,2.62,79.67,175.11,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,07,0702,02,2,29.16,229.52,2.62,79.67,175.11,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,07,0703,01,1,36.19,576.74,37.96,110.22,219.24,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,07,0703,01,2,36.19,576.74,37.96,110.22,219.24,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,07,0703,02,1,29.16,229.52,2.62,79.67,175.11,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,07,0703,02,2,29.16,229.52,2.62,79.67,175.11,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,07,0704,01,1,36.19,576.74,37.96,110.22,219.24,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,07,0704,01,2,36.19,576.74,37.96,110.22,219.24,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,07,0705,01,1,36.19,576.74,37.96,110.22,219.24,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,07,0705,01,2,36.19,576.74,37.96,110.22,219.24,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,07,0705,02,1,29.16,229.52,2.62,79.67,175.11,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,07,0705,02,2,29.16,229.52,2.62,79.67,175.11,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,08,0801,01,1,31.68,487.02,32.83,115.31,216.53,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,08,0801,01,2,31.68,487.02,32.83,115.31,216.53,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,08,0801,02,1,25.76,241.57,49.59,113.4,194.11,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,08,0801,02,2,25.76,241.57,49.59,113.4,194.11,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,08,0802,01,1,31.68,487.02,32.83,115.31,216.53,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,08,0802,01,2,31.68,487.02,32.83,115.31,216.53,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,08,0802,02,1,25.76,241.57,49.59,113.4,194.11,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,08,0802,02,2,25.76,241.57,49.59,113.4,194.11,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,08,0803,01,1,31.68,487.02,32.83,115.31,216.53,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,08,0803,01,2,31.68,487.02,32.83,115.31,216.53,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,08,0803,02,1,25.76,241.57,49.59,113.4,194.11,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,08,0803,02,2,25.76,241.57,49.59,113.4,194.11,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,08,0804,01,1,31.68,487.02,32.83,115.31,216.53,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,08,0804,01,2,31.68,487.02,32.83,115.31,216.53,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,08,0804,02,1,25.76,241.57,49.59,113.4,194.11,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,08,0804,02,2,25.76,241.57,49.59,113.4,194.11,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,08,0805,01,1,31.68,487.02,32.83,115.31,216.53,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,08,0805,01,2,31.68,487.02,32.83,115.31,216.53,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,08,0805,02,1,25.76,241.57,49.59,113.4,194.11,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,08,0805,02,2,25.76,241.57,49.59,113.4,194.11,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,08,0806,01,1,31.68,487.02,32.83,115.31,216.53,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,08,0806,01,2,31.68,487.02,32.83,115.31,216.53,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,08,0806,02,1,25.76,241.57,49.59,113.4,194.11,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,08,0806,02,2,25.76,241.57,49.59,113.4,194.11,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,08,0807,01,1,31.68,487.02,32.83,115.31,216.53,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,08,0807,01,2,31.68,487.02,32.83,115.31,216.53,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,08,0807,02,1,25.76,241.57,49.59,113.4,194.11,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,08,0807,02,2,25.76,241.57,49.59,113.4,194.11,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,08,0808,01,1,31.68,487.02,32.83,115.31,216.53,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,08,0808,01,2,31.68,487.02,32.83,115.31,216.53,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,08,0808,02,1,25.76,241.57,49.59,113.4,194.11,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,08,0808,02,2,25.76,241.57,49.59,113.4,194.11,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,08,0809,01,1,31.68,487.02,32.83,115.31,216.53,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,08,0809,01,2,31.68,487.02,32.83,115.31,216.53,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,08,0809,02,1,25.76,241.57,49.59,113.4,194.11,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,08,0809,02,2,25.76,241.57,49.59,113.4,194.11,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,08,0810,01,1,31.68,487.02,32.83,115.31,216.53,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,08,0810,01,2,31.68,487.02,32.83,115.31,216.53,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,08,0810,02,1,25.76,241.57,49.59,113.4,194.11,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,08,0810,02,2,25.76,241.57,49.59,113.4,194.11,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,08,0811,01,1,31.68,487.02,32.83,115.31,216.53,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,08,0811,01,2,31.68,487.02,32.83,115.31,216.53,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,08,0811,02,1,25.76,241.57,49.59,113.4,194.11,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,08,0811,02,2,25.76,241.57,49.59,113.4,194.11,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,08,0812,01,1,31.68,487.02,32.83,115.31,216.53,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,08,0812,01,2,31.68,487.02,32.83,115.31,216.53,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,08,0812,02,1,25.76,241.57,49.59,113.4,194.11,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,08,0812,02,2,25.76,241.57,49.59,113.4,194.11,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,08,0813,02,1,25.76,241.57,49.59,113.4,194.11,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,08,0813,02,2,25.76,241.57,49.59,113.4,194.11,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,09,0901,01,1,33.82,289.09,18.46,85.92,151.72,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,09,0901,01,2,33.82,289.09,18.46,85.92,151.72,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,09,0901,02,1,24.4,180.26,2.61,99.05,156.68,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,09,0901,02,2,24.4,180.26,2.61,99.05,156.68,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,10,1001,01,1,34.28,650.56,45.16,114.17,314.08,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,10,1001,01,2,34.28,650.56,45.16,114.17,314.08,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,10,1001,02,1,27.18,256.19,25.84,102.76,283.38,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,10,1001,02,2,27.18,256.19,25.84,102.76,283.38,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,10,1002,01,1,34.28,650.56,45.16,114.17,314.08,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,10,1002,01,2,34.28,650.56,45.16,114.17,314.08,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,10,1002,02,1,27.18,256.19,25.84,102.76,283.38,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,10,1002,02,2,27.18,256.19,25.84,102.76,283.38,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,10,1003,01,1,34.28,650.56,45.16,114.17,314.08,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,10,1003,01,2,34.28,650.56,45.16,114.17,314.08,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,10,1003,02,1,27.18,256.19,25.84,102.76,283.38,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,10,1003,02,2,27.18,256.19,25.84,102.76,283.38,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,10,1004,01,1,34.28,650.56,45.16,114.17,314.08,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,10,1004,01,2,34.28,650.56,45.16,114.17,314.08,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,10,1004,02,1,27.18,256.19,25.84,102.76,283.38,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,10,1004,02,2,27.18,256.19,25.84,102.76,283.38,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,10,1005,01,1,34.28,650.56,45.16,114.17,314.08,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,10,1005,01,2,34.28,650.56,45.16,114.17,314.08,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,10,1006,01,1,34.28,650.56,45.16,114.17,314.08,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,10,1006,01,2,34.28,650.56,45.16,114.17,314.08,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,10,1006,02,1,27.18,256.19,25.84,102.76,283.38,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,10,1006,02,2,27.18,256.19,25.84,102.76,283.38,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,10,1007,01,1,34.28,650.56,45.16,114.17,314.08,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,10,1007,01,2,34.28,650.56,45.16,114.17,314.08,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,10,1007,02,1,27.18,256.19,25.84,102.76,283.38,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,10,1007,02,2,27.18,256.19,25.84,102.76,283.38,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,10,1008,01,1,34.28,650.56,45.16,114.17,314.08,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,10,1008,01,2,34.28,650.56,45.16,114.17,314.08,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,10,1008,02,1,27.18,256.19,25.84,102.76,283.38,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,10,1008,02,2,27.18,256.19,25.84,102.76,283.38,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,10,1009,01,1,34.28,650.56,45.16,114.17,314.08,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0-5 bulan,10,1009,01,2,34.28,650.56,45.16,114.17,314.08,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
