state,district,year,variable,value
Negeri Sembilan,Rembau,2018,hearing,95
Negeri Sembilan,Seremban,2018,hearing,861
Negeri Sembilan,Tampin,2018,hearing,137
Negeri Sembilan,Overall,2018,hearing,1667
Pahang,Bentong,2018,hearing,124
Pahang,Bera,2018,hearing,124
Pahang,Cameron Highlands,2018,hearing,25
Pahang,Jerantut,2018,hearing,110
Pahang,Kuantan,2018,hearing,639
Pahang,Lipis,2018,hearing,134
Pahang,Maran,2018,hearing,123
Pahang,Pekan,2018,hearing,124
Pahang,Raub,2018,hearing,117
Pahang,Rompin,2018,hearing,116
Pahang,Temerloh,2018,hearing,208
Pahang,Overall,2018,hearing,1844
Perak,Batang Padang,2018,hearing,175
Perak,Hilir Perak,2018,hearing,263
Perak,Kampar,2018,hearing,109
Perak,Kerian,2018,hearing,237
Perak,Kinta,2018,hearing,906
Perak,Kuala Kangsar,2018,hearing,280
Perak,Larut/ Matang/ Selama,2018,hearing,523
Perak,Manjung,2018,hearing,295
Perak,Perak Tengah,2018,hearing,134
Perak,Bagan Datuk,2018,hearing,0
Perak,Overall,2018,hearing,3026
Perlis,Perlis,2018,hearing,303
Pulau Pinang,Barat Daya,2018,hearing,203
Pulau Pinang,Seberang Perai Selatan,2018,hearing,247
Pulau Pinang,Seberang Perai Tengah,2018,hearing,527
Pulau Pinang,Seberang Perai Utara,2018,hearing,411
Pulau Pinang,Timur Laut,2018,hearing,973
Pulau Pinang,Overall,2018,hearing,2361
Sabah,Beaufort,2018,hearing,60
Sabah,Beluran,2018,hearing,23
Sabah,Kemabong,2018,hearing,1
Sabah,Keningau,2018,hearing,144
Sabah,Kota Belud,2018,hearing,64
Sabah,Kota Kinabalu,2018,hearing,396
Sabah,Kota Kinabatangan,2018,hearing,19
Sabah,Kota Marudu,2018,hearing,54
Sabah,Kuala Penyu,2018,hearing,8
Sabah,Kunak,2018,hearing,22
Sabah,Lahad Datu,2018,hearing,82
Sabah,Matunggong,2018,hearing,15
Sabah,Membakut,2018,hearing,13
Sabah,Menumbok,2018,hearing,4
Sabah,Nabawan,2018,hearing,42
Sabah,Papar,2018,hearing,78
Sabah,Penampang,2018,hearing,86
Sabah,Pitas,2018,hearing,40
Sabah,Putatan,2018,hearing,46
Sabah,Ranau,2018,hearing,90
Sabah,Sandakan,2018,hearing,243
Sabah,Semporna,2018,hearing,125
Sabah,Sipitang,2018,hearing,26
Sabah,Sook,2018,hearing,13
Sabah,Tambunan,2018,hearing,32
Sabah,Tamparuli,2018,hearing,64
Sabah,Tawau,2018,hearing,316
Sabah,Telupid,2018,hearing,19
Sabah,Tenom,2018,hearing,72
Sabah,Tongod,2018,hearing,27
Sabah,Tuaran,2018,hearing,116
Sabah,Overall,2018,hearing,2454
Sarawak,Bau,2018,hearing,19
Sarawak,Belaga,2018,hearing,4
Sarawak,Betong,2018,hearing,147
Sarawak,Bintulu,2018,hearing,152
Sarawak,Dalat,2018,hearing,29
Sarawak,Daro,2018,hearing,10
Sarawak,Julau,2018,hearing,3
Sarawak,Kanowit,2018,hearing,16
Sarawak,Kapit,2018,hearing,63
Sarawak,Kota Samarahan,2018,hearing,196
Sarawak,Kuching,2018,hearing,515
Sarawak,Limbang,2018,hearing,72
Sarawak,Lubok Antu,2018,hearing,0
Sarawak,Lundu,2018,hearing,14
Sarawak,Maradong,2018,hearing,18
Sarawak,Marudi,2018,hearing,0
Sarawak,Matu,2018,hearing,14
Sarawak,Miri,2018,hearing,293
Sarawak,Mukah,2018,hearing,104
Sarawak,Pakan,2018,hearing,0
Sarawak,Saratok,2018,hearing,4
Sarawak,Sarikei,2018,hearing,92
Sarawak,Selangau,2018,hearing,3
Sarawak,Serian,2018,hearing,41
Sarawak,Sibu,2018,hearing,407
Sarawak,Simunjan,2018,hearing,38
Sarawak,Song,2018,hearing,10
Sarawak,Sri Aman,2018,hearing,84
Sarawak,Tatau,2018,hearing,9
Sarawak,Overall,2018,hearing,2362
Selangor,Gombak,2018,hearing,763
Selangor,Hulu Langat,2018,hearing,1021
Selangor,Hulu Selangor,2018,hearing,255
Selangor,Klang,2018,hearing,977
Selangor,Kuala Langat,2018,hearing,229
Selangor,Kuala Selangor,2018,hearing,272
Selangor,Petaling,2018,hearing,578
Selangor,Sabak Bernam,2018,hearing,135
Selangor,Sepang,2018,hearing,167
Selangor,Shah Alam,2018,hearing,533
Selangor,Subang Jaya,2018,hearing,623
Selangor,Overall,2018,hearing,5553
Terengganu,Besut,2018,hearing,275
Terengganu,Dungun,2018,hearing,239
Terengganu,Hulu Terengganu,2018,hearing,150
Terengganu,Kemaman,2018,hearing,287
Terengganu,Kuala Terengganu,2018,hearing,743
Terengganu,Marang,2018,hearing,220
Terengganu,Setiu,2018,hearing,122
Terengganu,Overall,2018,hearing,2036
W.P Kuala Lumpur,W.P Kuala Lumpur,2018,hearing,2755
W.P Labuan,W.P Labuan,2018,hearing,67
W.P Putrajaya,W.P Putrajaya,2018,hearing,59
 Overall,Overall,2018,hearing,35669
Johor,Batu Pahat,2019,hearing,690
Johor,Johor Bahru,2019,hearing,1404
Johor,Kluang,2019,hearing,360
Johor,Kota Tinggi,2019,hearing,207
Johor,Kulaijaya,2019,hearing,257
Johor,Ledang,2019,hearing,219
Johor,Mersing,2019,hearing,81
Johor,Muar,2019,hearing,391
Johor,Pontian,2019,hearing,247
Johor,Segamat,2019,hearing,365
Johor,Overall,2019,hearing,4221
Kedah,Baling,2019,hearing,266
Kedah,Bandar Baharu,2019,hearing,85
Kedah,Kota Setar,2019,hearing,614
Kedah,Kuala Muda,2019,hearing,883
Kedah,Kubang Pasu,2019,hearing,302
Kedah,Kulim,2019,hearing,407
Kedah,Padang Terap,2019,hearing,101
Kedah,Pendang,2019,hearing,157
Kedah,Pokok Sena,2019,hearing,78
Kedah,Pulau Langkawi,2019,hearing,86
Kedah,Sik,2019,hearing,167
Kedah,Yan,2019,hearing,88
Kedah,Overall,2019,hearing,3234
Kelantan,Jajahah Jeli,2019,hearing,71
Kelantan,Bachok,2019,hearing,279
Kelantan,Gua Musang,2019,hearing,109
Kelantan,Kota Bharu,2019,hearing,588
Kelantan,Kuala Krai,2019,hearing,167
Kelantan,Machang,2019,hearing,173
Kelantan,Pasir Mas,2019,hearing,366
Kelantan,Pasir Puteh,2019,hearing,186
Kelantan,Tanah Merah,2019,hearing,138
Kelantan,Tumpat,2019,hearing,286
Kelantan,Overall,2019,hearing,2363
Melaka,Alor Gajah,2019,hearing,435
Melaka,Jasin,2019,hearing,381
Melaka,Melaka Tengah,2019,hearing,1407
Melaka,Overall,2019,hearing,2223
Negeri Sembilan,Jelebu,2019,hearing,72
Negeri Sembilan,Jempol,2019,hearing,183
Negeri Sembilan,Kuala Pilah,2019,hearing,168
Negeri Sembilan,Port Dickson,2019,hearing,191
Negeri Sembilan,Rembau,2019,hearing,98
Negeri Sembilan,Seremban,2019,hearing,932
Negeri Sembilan,Tampin,2019,hearing,144
Negeri Sembilan,Overall,2019,hearing,1788
Pahang,Bentong,2019,hearing,137
Pahang,Bera,2019,hearing,131
Pahang,Cameron Highlands,2019,hearing,24
Pahang,Jerantut,2019,hearing,114
Pahang,Kuantan,2019,hearing,675
Pahang,Lipis,2019,hearing,143
Pahang,Maran,2019,hearing,129
Pahang,Pekan,2019,hearing,132
Pahang,Raub,2019,hearing,123
Pahang,Rompin,2019,hearing,124
Pahang,Temerloh,2019,hearing,228
Pahang,Overall,2019,hearing,1960
Perak,Batang Padang,2019,hearing,200
Perak,Hilir Perak,2019,hearing,279
Perak,Hulu Perak,2019,hearing,104
Perak,Kampar,2019,hearing,114
Perak,Kerian,2019,hearing,259
Perak,Kinta,2019,hearing,991
Perak,Kuala Kangsar,2019,hearing,285
Perak,Larut/ Matang/ Selama,2019,hearing,557
Perak,Manjung,2019,hearing,314
Perak,Perak Tengah,2019,hearing,136
Perak,Bagan Datuk,2019,hearing,0
Perak,Overall,2019,hearing,3239
Perlis,Perlis,2019,hearing,347
Pulau Pinang,Barat Daya,2019,hearing,209
Pulau Pinang,Seberang Perai Selatan,2019,hearing,255
Pulau Pinang,Seberang Perai Tengah,2019,hearing,562
Pulau Pinang,Seberang Perai Utara,2019,hearing,432
Pulau Pinang,Timur Laut,2019,hearing,1060
Pulau Pinang,Overall,2019,hearing,2518
Sabah,Beaufort,2019,hearing,64
Sabah,Beluran,2019,hearing,29
Sabah,Kemabong,2019,hearing,0
Sabah,Keningau,2019,hearing,152
Sabah,Kota Belud,2019,hearing,64
Sabah,Kota Kinabalu,2019,hearing,422
Sabah,Kota Kinabatangan,2019,hearing,21
Sabah,Kota Marudu,2019,hearing,53
Sabah,Kuala Penyu,2019,hearing,8
Sabah,Kudat,2019,hearing,119
Sabah,Kunak,2019,hearing,24
Sabah,Lahad Datu,2019,hearing,89
Sabah,Matunggong,2019,hearing,15
Sabah,Membakut,2019,hearing,12
Sabah,Menumbok,2019,hearing,3
Sabah,Nabawan,2019,hearing,45
Sabah,Papar,2019,hearing,93
Sabah,Penampang,2019,hearing,97
Sabah,Pitas,2019,hearing,44
Sabah,Putatan,2019,hearing,56
Sabah,Ranau,2019,hearing,94
Sabah,Sandakan,2019,hearing,257
Sabah,Semporna,2019,hearing,136
Sabah,Sipitang,2019,hearing,25
Sabah,Sook,2019,hearing,15
Sabah,Tamparuli,2019,hearing,65
Sabah,Tawau,2019,hearing,350
Sabah,Telupid,2019,hearing,23
Sabah,Tenom,2019,hearing,72
Sabah,Tuaran,2019,hearing,120
Sabah,Overall,2019,hearing,2636
Sarawak,Bau,2019,hearing,21
Sarawak,Belaga,2019,hearing,3
Sarawak,Betong,2019,hearing,150
Sarawak,Bintulu,2019,hearing,163
Sarawak,Dalat,2019,hearing,32
Sarawak,Daro,2019,hearing,11
Sarawak,Julau,2019,hearing,3
Sarawak,Kanowit,2019,hearing,25
Sarawak,Kapit,2019,hearing,74
Sarawak,Kota Samarahan,2019,hearing,210
Sarawak,Kuching,2019,hearing,553
Sarawak,Limbang,2019,hearing,79
Sarawak,Lubok Antu,2019,hearing,0
Sarawak,Lundu,2019,hearing,14
Sarawak,Maradong,2019,hearing,17
Sarawak,Marudi,2019,hearing,0
Sarawak,Miri,2019,hearing,320
Sarawak,Mukah,2019,hearing,105
Sarawak,Pakan,2019,hearing,0
Sarawak,Saratok,2019,hearing,5
Sarawak,Sarikei,2019,hearing,100
Sarawak,Selangau,2019,hearing,3
Sarawak,Serian,2019,hearing,45
Sarawak,Sibu,2019,hearing,448
Sarawak,Simunjan,2019,hearing,38
Sarawak,Song,2019,hearing,9
Sarawak,Sri Aman,2019,hearing,88
Sarawak,Tatau,2019,hearing,8
Sarawak,Overall,2019,hearing,2545
Selangor,Gombak,2019,hearing,831
Selangor,Hulu Langat,2019,hearing,1099
Selangor,Hulu Selangor,2019,hearing,266
Selangor,Klang,2019,hearing,1074
Selangor,Kuala Langat,2019,hearing,238
Selangor,Kuala Selangor,2019,hearing,291
Selangor,Petaling,2019,hearing,609
Selangor,Sabak Bernam,2019,hearing,141
Selangor,Sepang,2019,hearing,173
Selangor,Shah Alam,2019,hearing,586
Selangor,Subang Jaya,2019,hearing,697
Selangor,Overall,2019,hearing,6005
Terengganu,Besut,2019,hearing,296
Terengganu,Dungun,2019,hearing,251
Terengganu,Hulu Terengganu,2019,hearing,157
Terengganu,Kemaman,2019,hearing,323
Terengganu,Kuala Terengganu,2019,hearing,844
Terengganu,Marang,2019,hearing,241
Terengganu,Setiu,2019,hearing,126
Terengganu,Overall,2019,hearing,2238
W.P Kuala Lumpur,W.P Kuala Lumpur,2019,hearing,2924
W.P Labuan,W.P Labuan,2019,hearing,80
 Overall,Overall,2019,hearing,38404
Johor,Batu Pahat,2020,hearing,714
Johor,Johor Bahru,2020,hearing,1474
Johor,Kluang,2020,hearing,375
Johor,Kota Tinggi,2020,hearing,220
Johor,Kulaijaya,2020,hearing,268
Johor,Ledang,2020,hearing,223
Johor,Mersing,2020,hearing,86
Johor,Muar,2020,hearing,411
Johor,Pontian,2020,hearing,258
Johor,Segamat,2020,hearing,388
Johor,Overall,2020,hearing,4417
Kedah,Baling,2020,hearing,276
Kedah,Bandar Baharu,2020,hearing,86
Kedah,Kota Setar,2020,hearing,650
Kedah,Kuala Muda,2020,hearing,934
Kedah,Kubang Pasu,2020,hearing,311
Kedah,Kulim,2020,hearing,435
Kedah,Padang Terap,2020,hearing,104
Kedah,Pendang,2020,hearing,164
Kedah,Pokok Sena,2020,hearing,86
Kedah,Pulau Langkawi,2020,hearing,89
Kedah,Sik,2020,hearing,177
Kedah,Yan,2020,hearing,89
Kedah,Overall,2020,hearing,3401
Kelantan,Jajahah Jeli,2020,hearing,76
Kelantan,Bachok,2020,hearing,302
Kelantan,Gua Musang,2020,hearing,121
Kelantan,Kota Bharu,2020,hearing,640
Kelantan,Kuala Krai,2020,hearing,179
Kelantan,Machang,2020,hearing,194
Kelantan,Pasir Mas,2020,hearing,384
Kelantan,Pasir Puteh,2020,hearing,200
Kelantan,Tanah Merah,2020,hearing,154
Kelantan,Tumpat,2020,hearing,319
Kelantan,Overall,2020,hearing,2569
Melaka,Alor Gajah,2020,hearing,456
Melaka,Jasin,2020,hearing,405
Melaka,Melaka Tengah,2020,hearing,1502
Melaka,Overall,2020,hearing,2363
Negeri Sembilan,Jelebu,2020,hearing,74
Negeri Sembilan,Jempol,2020,hearing,194
Negeri Sembilan,Kuala Pilah,2020,hearing,177
Negeri Sembilan,Port Dickson,2020,hearing,194
Negeri Sembilan,Rembau,2020,hearing,103
Negeri Sembilan,Seremban,2020,hearing,991
Negeri Sembilan,Tampin,2020,hearing,159
Negeri Sembilan,Overall,2020,hearing,1892
Pahang,Bentong,2020,hearing,139
Pahang,Bera,2020,hearing,135
Pahang,Cameron Highlands,2020,hearing,24
Pahang,Jerantut,2020,hearing,116
Pahang,Kuantan,2020,hearing,698
Pahang,Lipis,2020,hearing,145
Pahang,Maran,2020,hearing,132
Pahang,Pekan,2020,hearing,136
Pahang,Raub,2020,hearing,129
Pahang,Rompin,2020,hearing,124
Pahang,Temerloh,2020,hearing,240
Pahang,Overall,2020,hearing,2018
Perak,Batang Padang,2020,hearing,209
Perak,Hilir Perak,2020,hearing,293
Perak,Hulu Perak,2020,hearing,108
Perak,Kampar,2020,hearing,122
Perak,Kerian,2020,hearing,275
Perak,Kinta,2020,hearing,1031
Perak,Kuala Kangsar,2020,hearing,298
Perak,Larut/ Matang/ Selama,2020,hearing,589
Perak,Manjung,2020,hearing,328
Perak,Perak Tengah,2020,hearing,140
Perak,Bagan Datuk,2020,hearing,0
Perak,Overall,2020,hearing,3393
Perlis,Perlis,2020,hearing,384
Pulau Pinang,Barat Daya,2020,hearing,217
Pulau Pinang,Seberang Perai Selatan,2020,hearing,265
Pulau Pinang,Seberang Perai Tengah,2020,hearing,589
Pulau Pinang,Seberang Perai Utara,2020,hearing,460
Pulau Pinang,Timur Laut,2020,hearing,1102
Pulau Pinang,Overall,2020,hearing,2633
Sabah,Beaufort,2020,hearing,66
Sabah,Beluran,2020,hearing,31
Sabah,Kemabong,2020,hearing,1
Sabah,Keningau,2020,hearing,156
Sabah,Kota Belud,2020,hearing,67
Sabah,Kota Kinabalu,2020,hearing,440
Sabah,Kota Kinabatangan,2020,hearing,23
Sabah,Kota Marudu,2020,hearing,53
Sabah,Kuala Penyu,2020,hearing,8
Sabah,Kudat,2020,hearing,123
Sabah,Kunak,2020,hearing,31
Sabah,Lahad Datu,2020,hearing,91
Sabah,Matunggong,2020,hearing,15
Sabah,Membakut,2020,hearing,14
Sabah,Menumbok,2020,hearing,3
Sabah,Nabawan,2020,hearing,47
Sabah,Papar,2020,hearing,94
Sabah,Penampang,2020,hearing,101
Sabah,Pitas,2020,hearing,45
Sabah,Putatan,2020,hearing,60
Sabah,Ranau,2020,hearing,102
Sabah,Sandakan,2020,hearing,272
Sabah,Semporna,2020,hearing,141
Sabah,Sipitang,2020,hearing,30
Sabah,Tambunan,2020,hearing,41
Sabah,Tamparuli,2020,hearing,66
Sabah,Tawau,2020,hearing,359
Sabah,Telupid,2020,hearing,24
Sabah,Tenom,2020,hearing,72
Sabah,Tongod,2020,hearing,31
Sabah,Tuaran,2020,hearing,124
Sabah,Overall,2020,hearing,2746
Sarawak,Bau,2020,hearing,21
Sarawak,Belaga,2020,hearing,4
Sarawak,Betong,2020,hearing,159
Sarawak,Bintulu,2020,hearing,168
Sarawak,Dalat,2020,hearing,33
Sarawak,Daro,2020,hearing,13
Sarawak,Julau,2020,hearing,4
Sarawak,Kanowit,2020,hearing,26
Sarawak,Kapit,2020,hearing,76
Sarawak,Kota Samarahan,2020,hearing,214
Sarawak,Kuching,2020,hearing,568
Sarawak,Lawas,2020,hearing,8
Sarawak,Limbang,2020,hearing,81
Sarawak,Lubok Antu,2020,hearing,0
Sarawak,Lundu,2020,hearing,14
Sarawak,Maradong,2020,hearing,18
Sarawak,Marudi,2020,hearing,0
Sarawak,Matu,2020,hearing,13
Sarawak,Miri,2020,hearing,342
Sarawak,Mukah,2020,hearing,107
Sarawak,Pakan,2020,hearing,6
Sarawak,Saratok,2020,hearing,6
Sarawak,Sarikei,2020,hearing,107
Sarawak,Selangau,2020,hearing,4
Sarawak,Serian,2020,hearing,45
Sarawak,Sibu,2020,hearing,479
Sarawak,Simunjan,2020,hearing,39
Sarawak,Song,2020,hearing,12
Sarawak,Sri Aman,2020,hearing,89
Sarawak,Overall,2020,hearing,2665
Selangor,Gombak,2020,hearing,876
Selangor,Hulu Langat,2020,hearing,1139
Selangor,Hulu Selangor,2020,hearing,279
Selangor,Klang,2020,hearing,1119
Selangor,Kuala Langat,2020,hearing,253
Selangor,Kuala Selangor,2020,hearing,301
Selangor,Petaling,2020,hearing,625
Selangor,Sabak Bernam,2020,hearing,153
Selangor,Sepang,2020,hearing,185
Selangor,Shah Alam,2020,hearing,608
Selangor,Subang Jaya,2020,hearing,734
Selangor,Overall,2020,hearing,6272
Terengganu,Besut,2020,hearing,307
Terengganu,Dungun,2020,hearing,262
Terengganu,Hulu Terengganu,2020,hearing,157
Terengganu,Kemaman,2020,hearing,339
Terengganu,Kuala Terengganu,2020,hearing,881
Terengganu,Marang,2020,hearing,254
Terengganu,Setiu,2020,hearing,130
Terengganu,Overall,2020,hearing,2330
W.P Kuala Lumpur,W.P Kuala Lumpur,2020,hearing,3044
W.P Labuan,W.P Labuan,2020,hearing,85
W.P Putrajaya,W.P Putrajaya,2020,hearing,107
 Overall,Overall,2020,hearing,40319
Johor,Batu Pahat,2021,hearing,741
Johor,Johor Bahru,2021,hearing,1540
Johor,Kluang,2021,hearing,388
Johor,Kota Tinggi,2021,hearing,226
Johor,Kulaijaya,2021,hearing,264
Johor,Ledang,2021,hearing,226
Johor,Mersing,2021,hearing,92
Johor,Muar,2021,hearing,424
Johor,Pontian,2021,hearing,269
Johor,Segamat,2021,hearing,397
Johor,Overall,2021,hearing,4567
Kedah,Baling,2021,hearing,285
Kedah,Bandar Baharu,2021,hearing,92
Kedah,Kota Setar,2021,hearing,679
Kedah,Kuala Muda,2021,hearing,975
Kedah,Kubang Pasu,2021,hearing,324
Kedah,Kulim,2021,hearing,453
Kedah,Padang Terap,2021,hearing,108
Kedah,Pendang,2021,hearing,170
Kedah,Pokok Sena,2021,hearing,89
Kedah,Pulau Langkawi,2021,hearing,93
Kedah,Sik,2021,hearing,182
Kedah,Yan,2021,hearing,101
Kedah,Overall,2021,hearing,3551
Kelantan,Jajahah Jeli,2021,hearing,80
Kelantan,Bachok,2021,hearing,311
Kelantan,Gua Musang,2021,hearing,122
Kelantan,Kota Bharu,2021,hearing,708
Kelantan,Kuala Krai,2021,hearing,188
Kelantan,Machang,2021,hearing,201
Kelantan,Pasir Mas,2021,hearing,397
Kelantan,Pasir Puteh,2021,hearing,216
Kelantan,Tanah Merah,2021,hearing,159
Kelantan,Tumpat,2021,hearing,330
Kelantan,Overall,2021,hearing,2712
Melaka,Alor Gajah,2021,hearing,477
Melaka,Jasin,2021,hearing,417
Melaka,Melaka Tengah,2021,hearing,1575
Melaka,Overall,2021,hearing,2469
Negeri Sembilan,Jelebu,2021,hearing,76
Negeri Sembilan,Jempol,2021,hearing,195
Negeri Sembilan,Kuala Pilah,2021,hearing,178
Negeri Sembilan,Port Dickson,2021,hearing,208
Negeri Sembilan,Rembau,2021,hearing,111
Negeri Sembilan,Seremban,2021,hearing,1036
Negeri Sembilan,Tampin,2021,hearing,166
Negeri Sembilan,Overall,2021,hearing,1970
Pahang,Bentong,2021,hearing,143
Pahang,Bera,2021,hearing,136
Pahang,Cameron Highlands,2021,hearing,25
Pahang,Jerantut,2021,hearing,115
Pahang,Kuantan,2021,hearing,727
Pahang,Lipis,2021,hearing,147
Pahang,Maran,2021,hearing,132
Pahang,Pekan,2021,hearing,139
Pahang,Raub,2021,hearing,133
Pahang,Rompin,2021,hearing,127
Pahang,Temerloh,2021,hearing,256
Pahang,Overall,2021,hearing,2080
Perak,Bagan Datuk,2021,hearing,5
Perak,Batang Padang,2021,hearing,214
Perak,Hilir Perak,2021,hearing,298
Perak,Hulu Perak,2021,hearing,113
Perak,Kampar,2021,hearing,127
Perak,Kerian,2021,hearing,278
Perak,Kinta,2021,hearing,1110
Perak,Kuala Kangsar,2021,hearing,310
Perak,Larut/ Matang/ Selama,2021,hearing,581
Perak,Manjung,2021,hearing,336
Perak,Muallim,2021,hearing,3
Perak,Perak Tengah,2021,hearing,142
Perak,Overall,2021,hearing,3517
Perlis,Perlis,2021,hearing,404
Pulau Pinang,Barat Daya,2021,hearing,223
Pulau Pinang,Seberang Perai Selatan,2021,hearing,278
Pulau Pinang,Seberang Perai Tengah,2021,hearing,618
Pulau Pinang,Seberang Perai Utara,2021,hearing,481
Pulau Pinang,Timur Laut,2021,hearing,1132
Pulau Pinang,Overall,2021,hearing,2732
Sabah,Beaufort,2021,hearing,66
Sabah,Beluran,2021,hearing,36
Sabah,Kemabong,2021,hearing,1
Sabah,Keningau,2021,hearing,159
Sabah,Kota Belud,2021,hearing,68
Sabah,Kota Kinabalu,2021,hearing,461
Sabah,Kota Kinabatangan,2021,hearing,25
Sabah,Kota Marudu,2021,hearing,55
Sabah,Kuala Penyu,2021,hearing,8
Sabah,Kudat,2021,hearing,127
Sabah,Kunak,2021,hearing,32
Sabah,Lahad Datu,2021,hearing,92
Sabah,Matunggong,2021,hearing,17
Sabah,Membakut,2021,hearing,14
Sabah,Menumbok,2021,hearing,4
Sabah,Nabawan,2021,hearing,47
Sabah,Papar,2021,hearing,95
Sabah,Penampang,2021,hearing,106
Sabah,Pitas,2021,hearing,48
Sabah,Putatan,2021,hearing,67
Sabah,Ranau,2021,hearing,109
Sabah,Sandakan,2021,hearing,280
Sabah,Semporna,2021,hearing,141
Sabah,Sipitang,2021,hearing,32
Sabah,Sook,2021,hearing,16
Sabah,Tambunan,2021,hearing,45
Sabah,Tamparuli,2021,hearing,67
Sabah,Tawau,2021,hearing,366
Sabah,Telupid,2021,hearing,26
Sabah,Tenom,2021,hearing,72
Sabah,Tongod,2021,hearing,32
Sabah,Tuaran,2021,hearing,131
Sabah,Overall,2021,hearing,2845
Sarawak,Bau,2021,hearing,25
Sarawak,Belaga,2021,hearing,4
Sarawak,Betong,2021,hearing,158
Sarawak,Bintulu,2021,hearing,169
Sarawak,Dalat,2021,hearing,34
Sarawak,Daro,2021,hearing,15
Sarawak,Julau,2021,hearing,6
Sarawak,Kanowit,2021,hearing,29
Sarawak,Kapit,2021,hearing,77
Sarawak,Kota Samarahan,2021,hearing,207
Sarawak,Kuching,2021,hearing,603
Sarawak,Lawas,2021,hearing,12
Sarawak,Limbang,2021,hearing,81
Sarawak,Lubok Antu,2021,hearing,0
Sarawak,Lundu,2021,hearing,16
Sarawak,Maradong,2021,hearing,20
Sarawak,Marudi,2021,hearing,1
Sarawak,Matu,2021,hearing,13
Sarawak,Miri,2021,hearing,353
Sarawak,Mukah,2021,hearing,111
Sarawak,Pakan,2021,hearing,6
Sarawak,Saratok,2021,hearing,8
Sarawak,Sarikei,2021,hearing,105
Sarawak,Selangau,2021,hearing,6
Sarawak,Serian,2021,hearing,47
Sarawak,Sibu,2021,hearing,488
Sarawak,Simunjan,2021,hearing,36
Sarawak,Song,2021,hearing,13
Sarawak,Sri Aman,2021,hearing,90
Sarawak,Tatau,2021,hearing,11
Sarawak,Overall,2021,hearing,2744
Selangor,Gombak,2021,hearing,908
Selangor,Hulu Langat,2021,hearing,1162
Selangor,Hulu Selangor,2021,hearing,287
Selangor,Klang,2021,hearing,1156
Selangor,Kuala Langat,2021,hearing,259
Selangor,Kuala Selangor,2021,hearing,300
Selangor,Petaling,2021,hearing,636
Selangor,Sabak Bernam,2021,hearing,150
Selangor,Sepang,2021,hearing,189
Selangor,Shah Alam,2021,hearing,632
Selangor,Subang Jaya,2021,hearing,787
Selangor,Overall,2021,hearing,6466
Terengganu,Besut,2021,hearing,314
Terengganu,Dungun,2021,hearing,277
Terengganu,Hulu Terengganu,2021,hearing,162
Terengganu,Kemaman,2021,hearing,350
Terengganu,Kuala Terengganu,2021,hearing,921
Terengganu,Marang,2021,hearing,260
Terengganu,Setiu,2021,hearing,136
Terengganu,Overall,2021,hearing,2420
W.P Kuala Lumpur,W.P Kuala Lumpur,2021,hearing,3133
W.P Labuan,W.P Labuan,2021,hearing,90
W.P Putrajaya,W.P Putrajaya,2021,hearing,119
 Overall,Overall,2021,hearing,41819
Johor,Batu Pahat,2018,speech,31
Johor,Johor Bahru,2018,speech,116
Johor,Kluang,2018,speech,24
Johor,Kota Tinggi,2018,speech,32
Johor,Kulaijaya,2018,speech,32
Johor,Ledang,2018,speech,13
Johor,Mersing,2018,speech,10
Johor,Muar,2018,speech,23
Johor,Pontian,2018,speech,13
Johor,Segamat,2018,speech,14
Johor,Overall,2018,speech,308
Kedah,Baling,2018,speech,19
Kedah,Bandar Baharu,2018,speech,16
Kedah,Kota Setar,2018,speech,56
Kedah,Kuala Muda,2018,speech,56
Kedah,Kubang Pasu,2018,speech,31
Kedah,Kulim,2018,speech,23
Kedah,Padang Terap,2018,speech,15
Kedah,Pendang,2018,speech,19
Kedah,Pokok Sena,2018,speech,5
Kedah,Pulau Langkawi,2018,speech,16
Kedah,Sik,2018,speech,11
Kedah,Yan,2018,speech,11
Kedah,Overall,2018,speech,278
Kelantan,Jajahah Jeli,2018,speech,9
Kelantan,Bachok,2018,speech,10
Kelantan,Gua Musang,2018,speech,18
Kelantan,Kota Bharu,2018,speech,48
Kelantan,Kuala Krai,2018,speech,13
Kelantan,Machang,2018,speech,10
Kelantan,Pasir Mas,2018,speech,29
Kelantan,Pasir Puteh,2018,speech,48
Kelantan,Tanah Merah,2018,speech,10
Kelantan,Tumpat,2018,speech,30
Kelantan,Overall,2018,speech,225
Melaka,Alor Gajah,2018,speech,33
Melaka,Jasin,2018,speech,29
Melaka,Melaka Tengah,2018,speech,48
Melaka,Overall,2018,speech,110
Negeri Sembilan,Jelebu,2018,speech,6
Negeri Sembilan,Jempol,2018,speech,5
Negeri Sembilan,Kuala Pilah,2018,speech,5
Negeri Sembilan,Port Dickson,2018,speech,8
Negeri Sembilan,Rembau,2018,speech,4
Negeri Sembilan,Seremban,2018,speech,34
Negeri Sembilan,Tampin,2018,speech,13
Negeri Sembilan,Overall,2018,speech,75
Pahang,Bentong,2018,speech,5
Pahang,Bera,2018,speech,7
Pahang,Cameron Highlands,2018,speech,7
Pahang,Jerantut,2018,speech,23
Pahang,Kuantan,2018,speech,45
Pahang,Lipis,2018,speech,13
Pahang,Maran,2018,speech,11
Pahang,Pekan,2018,speech,11
Pahang,Raub,2018,speech,12
Pahang,Rompin,2018,speech,22
Pahang,Temerloh,2018,speech,21
Pahang,Overall,2018,speech,177
