Store,Address,State,Latitude,Longitude
99 SPEEDMART SDN BHD (TMN SIERRA PERDANA 2) - 3013,"NO : 35 & 37 (GROUND FLOOR), JALAN SIERRA PERDANA 6/3 TAMAN SIERRA PERDANA KAMPUNG MASJID LAMA 81750 MASAI JOHOR",JOHOR,1.4794274,103.8667391
99 SPEEDMART SDN BHD (PP KOTA EMAS)-2138,"NO: 6 & 7 (GROUND FLOOR), JALAN EMAS 3 PUSAT PERNIAGAAN KOTA EMAS 82000 PONTIAN JOHOR",JOHOR,1.4799005,103.3970905
99 SPEEDMART SDN BHD (TMN KOTA MASAI 2) - 2209,"NO: 16 & 18 (GROUND FLOOR), JALAN TEMBIKAI 4 TAMAN KOTA MASAI KAMPUNG MASJID LAMA 81700 PASIR GUDANG JOHOR",JOHOR,1.4802141,103.9543928
MASLEE EXPRESS SDN BHD (KOTA MASAI (KM)),"11-11A - 25-25A, JALAN TEMBIKAI1, TAMAN KOTA MASAI, 81700 PASIR GUDANG, JOHOR 81700 PASIR GUDANG JOHOR",JOHOR,1.4802223,103.9534428
FRESH HUB (TAMAN KOTA MASAI),NO. 10 & 12 (GF) JALAN TEMBIKAI 8 KOTA PASIR GUDANG 81700 JOHOR JOHOR,JOHOR,1.48076,103.9531381
ECO-SHOP KUCHING - SENTRAL,LOT 300 (2ND FLR) KUCHING SENTRAL 6TH MILES JALAN PENRISSEN 93250 KUCHING SARAWAK,SARAWAK,1.481769,110.331728
HWA THAI SUPERMARKET (KIP MALL MASAI),A3A/MA3A JALAN PERSIARAN 2 TAMAN BUKIT DAHLIA 81750 PASIR GUDANG JOHOR,JOHOR,1.4817748,103.8923524
MY MIX MART SDN. BHD. (TMN SIERRA PERDANA),"NO 1, JALAN SIERRA PERDANA 2/1, TAMAN SIERRA PERDANA 81750 MASAI JOHOR",JOHOR,1.4817785,103.8680005
CHAI HONG SENG SDN BHD (PONTIAN),"709, JALAN BAKEK, 82000 PONTIAN JOHOR",JOHOR,1.481879,103.3910332
99 SPEEDMART SDN BHD (TMN PELANGI 1 ) - 2296,"NO: 33 & 35 (GROUND FLOOR), JALAN KUNING 2, TAMAN PELANGI, 80400 JOHOR BAHRU JOHOR",JOHOR,1.4829215,103.7770305
LOTUSS KSL CITY,"LOTUSS KSL CITY LG-26, KSL CITY NO. 33 JALAN SELADANG, TAMAN CENTURY 80250 JOHOR BAHRU JOHOR",JOHOR,1.4837208,103.7626206
EVERWIN CENTRE (17 MILES) SDN BHD,"9-18, GOLDEN SQUARE, BATU17, JLN KUCHING/SERIAN 94200 SIBURAN SARAWAK",SARAWAK,1.4838272,110.3335172
TARGET SUPERMARKET SDN BHD (CAWANGAN MASAI),"LS 1, PTD 163160, JALAN SERANGKAI 1, TAMAN BUKIT DAHLIA, 81700 PASIR GUDANG JOHOR",JOHOR,1.4841179,103.8909981
KK SUPER MART (TAMAN KOTA MASAI),"NO.91, JALAN MANGGA 1, TAMAN KOTA MASAI 81700 PASIR GUDANG JOHOR",JOHOR,1.4841485,103.9459689
TPG MIX MART SDN. BHD. (TMN KOTA MASAI),"NO 39, 41, 43 JALAN TEMBIKAI 2, TAMAN KOTA MASAI, 81700 PASIR GUDANG JOHOR",JOHOR,1.4841876,103.9542797
99 SPEEDMART SDN BHD (TMN KOTA MASAI 1) - 2153,"NO: 61 & 63 (GROUND FLOOR), JALAN MANGGA 1 TAMAN KOTA MASAI KAMPUNG MASJID LAMA 81700 PASIR GUDANG JOHOR",JOHOR,1.4841917,103.9426757
GIANT SUPERMARKET (PERLING MALL),"GROUND FLOOR, PERLING MALL LOT 28650, JALAN PESIARAN PERLING 1 TAMAN PERLING 81200 JOHOR BAHRU JOHOR",JOHOR,1.4843105,103.6865575
GIANT HYPERMARKET (LEISURE MALL),"LOT 1.01&B1.01,PELANGI LEISURE MALL JALAN SERAMPANG TAMAN PELANGI 80400 JOHOR BAHRU JOHOR",JOHOR,1.4846397,103.7779917
LOTUSS ECO TROPICS,"LOTUSS ECO TROPICS PTD 117754, JALAN EKO PERNIAGAAN 7 TAMAN KOTA MASAI 81700 PASIR GUDANG JOHOR",JOHOR,1.4847163,103.937109
MASLEE EXPRESS SDN BHD (PASIR GUDANG (EPG)),"NO. 1-1A - 12-12A, JALAN PERSIARAN CENDANA, TAMAN CENDANA, 81700 PASIR GUDANG, JOHOR 81700 PASIR GUDANG JOHOR",JOHOR,1.4871934,103.9104964
MY MIX MART SDN. BHD. (TMN CENDANA),"NO 15, 17 JALAN CENDANA 9/1, TAMAN CENDANA 81700 PASIR GUDANG JOHOR",JOHOR,1.4877784,103.9141195
MYDIN WHOLESALE HYPERMARKET TAMAN RINTING,"PTD 92368 JALAN RINTING, MUKIM PLENTONG TAMAN RINTING 81750 MASAI JOHOR",JOHOR,1.487931,103.8640593
HARI2 SUPERMART (TAMAN CENDANA),NO. 3 & 5 JL. CENDANA 9/1 TAMAN CENDANA 81700 PASIR GUDANG JOHOR,JOHOR,1.4881771,103.9102115
CHOP GUAN SENG (GS MART PONTIAN),"PTD 7916 TAMAN PONTIAN JAYA BATU 34, JALAN JOHOR 82000 PONTIAN JOHOR",JOHOR,1.48835,103.390732
GS MART (PARIT MESJID),"NO 100, 101 & 102 JALAN PARIT MESJID TAMAN SRI AMAN 82000 PONTIAN JOHOR",JOHOR,1.48835,103.390732
99 SPEEDMART SDN BHD (TMN PONTIAN JAYA) - 2431,"NO: 50 & 51 (GROUND FLOOR), JALAN JAYA 4 TAMAN PONTIAN JAYA 82000 PONTIAN JOHOR",JOHOR,1.488487247,103.427662
99 SPEEDMART SDN BHD (TMN RINTING 1) - 2529,"NO: 95 & 97 (GROUND FLOOR), JALAN CENDANA 1 TAMAN RINTING KAMPUNG MASJID LAMA 81750 MASAI JOHOR",JOHOR,1.48849,103.8718111
MY MIX MART SDN. BHD. (TMN RINTING),"NO 10 & 12, JALAN SENA 9, TAMAN RINTING 81750 MASAI JOHOR",JOHOR,1.4888791,103.8698171
99 SPEEDMART SDN BHD (TAMAN SIAPU INDAH) - 2244,NO: 2 & 3 (GROUND FLOOR) JALAN INDAH 1 TAMAN SIAPU INDAH 86800 MERSING JOHOR,JOHOR,1.4891561,103.6561507
BB SUPERMARKET,"NO, 121-128 (SL13122-13129) FRD & 1ST FLR, CENTRAL CITY PHASE 19, JALAN KUCHING-SAMARAHAN EXPRESSWAY, 94300 KOTA SAMARAHAN 94300 KOTA SAMARAHAN SARAWAK",SARAWAK,1.4893401,110.4054369
HERO MARKET - ANGSANA MALL,"L1-12, ANGSANA JOHOR BHARU MALL ANGSANA JOHOR BHARU MALL PUSAT BANDAR TAMPOI 81200 TAMPOI JOHOR",JOHOR,1.48999,103.705399
99 SPEEDMART SDN BHD (TMN MEGAH RIA 1) - 2266,"NO: 3 & 5 (GROUND FLOOR), JALAN API-API 9 TAMAN MEGAH RIA KAMPUNG MASJID LAMA 81750 MASAI JOHOR",JOHOR,1.4903575,103.8594735
THE STORE (KOMPLEK LEIN HOE),"LOT 1-15, BLOCK H, PLAZA SENTOSA, JALAN SUTERA,TAMAN SENTOSA 80150 JOHOR BHARU JOHOR",JOHOR,1.4905828,103.767741
SMART BEE GROCER@SRI YAACOB,"NO 68,70 JALAN UDA UTAMA 4/1 BANDAR UDA UTAMA 81200 JOHOR BAHRU JOHOR",JOHOR,1.4906358,103.6701096
99 SPEEDMART SDN BHD (TMN MEGAH RIA 2) - 3015,"NO : 27 & 29 (GROUND FLOOR), JALAN KEMPAS 17 TAMAN MEGAH RIA KAMPUNG MASJID LAMA 81750 MASAI JOHOR",JOHOR,1.4911687,103.8496455
HWA THAI SUPERMARKET (BANDAR BARU UDA),"NO. 19, 21, 23, 25, 27 JALAN JAGONG 1 BANDAR BARU UDA 81200 TAMPOI JOHOR",JOHOR,1.4921213,103.7151494
LOTUSS (SERI ALAM),LOTUSS SERI ALAM PTD 111515 JALAN RINTING MASAI 81750 JOHOR BAHRU JOHOR,JOHOR,1.4923693,103.8791386
99 SPEEDMART SDN BHD (TMN CAHAYA KOTA PUTERI 1) - 2253,"NO: 7 & 9 (GROUND FLOOR), BLOK D, JALAN KOTA 1/1 TAMAN CAHAYA KOTA PUTERI KAMPUNG MASJID LAMA 81750 MASAI JOHOR",JOHOR,1.4924645,103.8386674
ECO-SHOP BATU 10,"THE SOLARIES, 10TH MILES BAZAAR GL, FL SL 9, LT 480 JALAN PENRISSEN 93350 KUCHING SARAWAK",SARAWAK,1.4928541,110.3308191
KK SUPER MART (TAMAN SENTOSA),"NO.33, JALAN SUTERA, TAMAN SENTOSA 80150 JOHOR BAHRU JOHOR",JOHOR,1.4930538,103.7684873
MASLEE EXPRESS SDN BHD (PONTIAN (EPT)),"BLOK 1 (GF & LEVEL 1), BLOK 2 & 3 (GF), NO. 99, JALAN PARIT MESJID, 82000 PONTIAN, JOHOR 82000 PONTIAN JOHOR",JOHOR,1.4932558,103.4064342
ECONSAVE CASH & CARRY (KM) SDN BHD (PASIR GUDANG),"NO 2, JALAN RUSA, TAMAN SCIENTEX, 81700 PASIR GUDANG JOHOR",JOHOR,1.4935838,103.9133324
MASLEE EXPRESS SDN BHD (SRI STULANG (SS)),"NO. 8, 8-01, 9, 9-01 & 10, JALAN SRI STULANG 1/1, TAMAN SRI STULANG, 80150 JOHOR BAHRU, JOHOR 80150 JOHOR BAHRU JOHOR",JOHOR,1.4945038,103.790389
99 SPEEDMART SDN BHD (BDR SERI ALAM 2) - 2208,"NO: 24 & 26 (GROUND FLOOR), JALAN SURIA 66 BANDAR SERI ALAM KAMPUNG MASJID LAMA 81750 MASAI JOHOR",JOHOR,1.4945382,103.8809828
MASLEE EXPRESS SDN BHD (LARKIN IDAMAN (LK)),"LOT 22, 24, 26, 28, 30 & 32, JALAN IDAMAN 2, TAMAN LARKIN IDAMAN, 80350 JOHOR BAHRU, JOHOR 80350 JOHOR BAHRU JOHOR",JOHOR,1.4946794,103.7522806
99 SPEEDMART SDN BHD (TAMAN PERINDUSTRIAN PEKAN NENAS) - 2916,NO: 75 & 77 (GROUND FLOOR) JALAN INDUSTRI 8 TAMAN PERINDUSTRIAN PEKAN NENAS 81500 PEKAN NENAS JOHOR,JOHOR,1.4949877,103.5254029
MY MIX MART SDN. BHD. (BDR SERI ALAM),"NO 18. 20 JALAN SURIA 67, BANDAR SERI ALAM 81750 MASAI JOHOR",JOHOR,1.4952998,103.8801486
99 SPEEDMART SDN BHD (KG PASIR) - 2815,NO: 16 & 18 (GROUND FLOOR) JALAN MATA KUCHING KAMPUNG PASIR 81200 JOHOR BAHRU JOHOR,JOHOR,1.4955184,103.7025299
KK SUPER MART (KUCHING CITY MALL),"ROUND FLOOR, LOT 5503 (SL.7), KUCHING CITY MALL PH.5, PENRISSEN/STEPHEN YONG LINK ROAD 93250 KUCHING SARAWAK",SARAWAK,1.4965431,110.3319987
MASLEE EXPRESS SDN BHD (BANDAR BARU UDA (BBU),"2, 3 & 4, JALAN PADI MAHSURI 12, BANDAR BARU UDA, 81200 JOHOR BAHRU, JOHOR 81200 JOHOR BAHRU JOHOR",JOHOR,1.4967847,103.7166795
99 SPEEDMART SDN BHD (TMN KOTA MASAI 3) - 2570,"NO :16 & 18 (GROUND FLOOR), JALAN BACANG 38 TAMAN KOTA MASAI KAMPUNG MASJID LAMA 81700 PASIR GUDANG JOHOR",JOHOR,1.4968066,103.9257797
HWA THAI SUPERMARKET (TODAY'S MARKET),"M10&11 LOT,PTD 111519 JALAN SURIA 1,BANDAR SERI ALAM 81750 MASAI JOHOR",JOHOR,1.4971141,103.8734678
HWA THAI SUPERMARKET (SKS MART),RETAIL LOT NO.2 JALAN HANG LEKIR TAMAN INDUSTRI JAYA 81300 SKUDAI JOHOR,JOHOR,1.4973125,103.6397386
GS MART (PEKAN NENAS),NO 7 & 9 JALAN MEWAH 1 TAMAN MEWAH 81500 PEKAN NENAS JOHOR,JOHOR,1.497422,103.5292712
FAMILY W GROCER (KOTA SAMARAHAN),"SUBLOT 21-25, RIVERIA SQUARE JALAN TIYA VSITA, OFF KUCHING - SAMARAHAN EXPRESSWAY 93450 KUCHING SARAWAK",SARAWAK,1.4976757,110.3980734
PASAR RAYA QIMART (CAHAYA),"165,166 JALAN CAHAYA 1 TAMAN CAHAYA, JALAN PT MESJID 83000 PONTIAN JOHOR",JOHOR,1.4977074,103.4052086
99 SPEEDMART SDN BHD (BDR BARU PERMAS JAYA 2) - 2327,"NO: 6 & 8 (GROUND FLOOR), JALAN PERMAS 14/6 BANDAR BARU PERMAS JAYA KAMPUNG MASJID LAMA 81750 MASAI JOHOR",JOHOR,1.4980096,103.8206837
HARI2 SUPERMART (TAMAN KOTA MASAI),NO 2 AND 3 JLN RAMBAI 11 TAMAN KOTA MASAI 81790 MASAI JOHOR,JOHOR,1.4981034,103.8526833
99 SPEEDMART SDN BHD (BDR BARU PERMAS JAYA 4) - 2576,"NO: 101 & 102 (GROUND FLOOR), JALAN PERMAS 1/1 BANDAR BARU PERMAS JAYA KAMPUNG MASJID LAMA 81750 MASAI JOHOR",JOHOR,1.4982784,103.8160648
MERCATO GARDEN SQUARE @ SETIA ECO GARDENS,"HAB PERNIAGAAN LAMAN SETIA. 5D JALAN LAMAN SETIA UTAMA, TAMAN, PERSIARAN LAMAN SETIA, 81550 GELANG PATAH, JOHOR 81550 GELANG PATAH JOHOR",JOHOR,1.4991981,103.5906577
99 SPEEDMART SDN BHD (TMN PERINDUSTRIAN TANJUNG PELEPAS) - 2937,"NO: 2 (GROUND FLOOR), JALAN PELEPAS 2/2 TAMAN PERINDUSTRIAN TANJUNG PELEPAS 81550 GELANG PATAH JOHOR",JOHOR,1.4991981,103.5906577
KHJ FRESH MARKET SDN BHD (BANDAR BARU UDA),"44, JALAN PADI RIA 13 BANDAR BARU UDA 81200 JOHOR BAHRU JOHOR",JOHOR,1.4996958,103.718794
PASARAYA JIASON (NUSA DAMAI) SDN BHD (MASAI),"NO. 1-11, JLN TASEK 64, BANDAR SERI ALAM, 81750 MASAI JOHOR",JOHOR,1.499917,103.8803207
HWA THAI SUPERMARKET (BESTMART),NO.3 JALAN SUTERA DANGA TAMAN NUSA BESTARI 2 81300 JOHOR BAHRU JOHOR,JOHOR,1.500345,103.6557499
99 SPEEDMART SDN BHD (TMN LARKIN PERDANA ) - 2379,"NO: 35 & 37 (GROUND FLOOR), SUSUR DEWATA 1, JALAN DEWATA, TAMAN LARKIN PERDANA, 80350 JOHOR BAHRU JOHOR",JOHOR,1.5006399,103.7468729
EVERRISE DEPARTMENTAL STORE (STAMPIN) SDN BHD,"LOT 4271, BLOCK 16, TAMAN BDC STAMPIN, JALAN STUTONG 93350 KUCHING SARAWAK",SARAWAK,1.5006911,110.3761264
SAUJANA MANDIRI JAYA ENTERPRISE(PONTIAN),"NO.1, JALAN SAUJANA 1 TAMAN SAUJANA , 82000 PONTIAN JOHOR",JOHOR,1.5014212,103.4030158
ECONSAVE CASH & CARRY (PJ) SDN BHD (PERMAS JAYA),"LOT 385, 2112 & 2114 JALAN PERMAS UTARA 1 BANDAR PERMAS JAYA 81750 MASAI JOHOR",JOHOR,1.5014661,103.8166729
GS MART (TAMAN SAUJANA),NO 8 & 9 JALAN SAUJANA 2 TAMAN SAUJANA 82000 PONTIAN JOHOR,JOHOR,1.5014959,103.4031044
EVERRISE DEPARTMENTAL STORE (GREEN HEIGHTS) SDN BHD,"GREEN HEIGHTS MALL, LG-06, GROUND FLOOR, 129 LORONG LAPANGAN TERBANG 2 93250 KUCHING SARAWAK",SARAWAK,1.5015726,110.3472765
GS MART (BANDAR PONTIAN),"NO 13, 15 & 17 JALAN BAKEK TAMAN MEWAH 82000 PONTIAN JOHOR",JOHOR,1.5019266,103.3894579
MY MIX MART SDN. BHD. (BDR BARU PERMAS JAYA),"NO 24 & 26 JALAN PERMAS 9/3, BANDAR BARU PERMAS JAYA 81750 MASAI JOHOR",JOHOR,1.5019969,103.8217567
TPG MIX MART SDN. BHD. (BDR SERI ALAM),"NO 15, 17 JALAN TASEK 60, BANDAR SERI ALAM 81750 MASAI JOHOR",JOHOR,1.5023942,103.8855987
GS MART (PONTIAN BESAR),NO 20 & 21 JALAN SRI AMAN TAMAN SRI AMAN 82000 PONTIAN JOHOR,JOHOR,1.5025072,103.383201
PERNIAGAAN CHIAN SENG (TAMAN DAHLIA),"A2 - 15,16,17, PUSAT PERNIAGAAN BARU, TAMAN DAHLIA, 81200 JOHOR BAHRU JOHOR",JOHOR,1.5027667,103.6935928
MASLEE EXPRESS SDN BHD (B5 JOHOR STREET MARKET (B5)),"LOT CD 01, B5 JOHOR STREET MARKET, PUSAT BANDAR TAMPOI, 81200 JOHOR BAHRU, JOHOR 81200 JOHOR BAHRU JOHOR",JOHOR,1.5027667,103.6935928
GIANT HYPERMARKET (SOUTHERN CITY),GROUND FLOOR SOUTHERN CITY NO.3 JALAN SURIA 19 TAMAN SURIA 81100 JOHOR BAHRU JOHOR,JOHOR,1.5034519,103.7557961
EMART (BATU KAWA) SDN BHD - MOYAN,"GF AND 1ST FLR OF GENESIS MALL 2, LOT 3772 AND 3773, BLOCK 10 MATANG LAND DISTRICT JALAN BATU KAWA-MATANG 93250 KUCHING SARAWAK",SARAWAK,1.5037037,110.2553434
KK SUPER MART (R.H. PLAZA KUCHING),"LOT 5427, BLOCK 16, KUCHING CENTRAL LAND DISTRICT, NO.9, R.H. PLAZA, JALAN LAPANGAN TERBANG 93350 KUCHING SARAWAK",SARAWAK,1.5037583,110.3511917
JASA KHJ ENTERPRISE (PEKAN NENAS),"63, JALAN UTAMA 2, TAMAN UTAMA 81500 PEKAN NENAS JOHOR",JOHOR,1.5038361,103.5181854
GS MART (TAMAN MEGAH),NO.19 JALAN MEGAH 1 TAMAN MEGAH 82000 PONTIAN JOHOR,JOHOR,1.5040334,103.3897513
GS MART (PONTIAN JAYA),"PTD 7916, TAMAN PONTIAN JAYA, JALAN JOHOR 82000 PONTIAN JOHOR",JOHOR,1.5053207,103.3817938
GOLDEN DRAGON CITY ENTERPRISE (SENTOSA PARADE),"GRD & 1ST FLR, SUBLOT 11-15, BLOCK I, SENTOSA PARADE LOT 329 & 332 OF BLOCK 46, KCLD 93250 KUCHING SARAWAK",SARAWAK,1.5057381,110.3477305
99 SPEEDMART SDN BHD (BDR BARU PERMAS JAYA 1) - 2284,"NO: 43 & 45 (GROUND FLOOR), JALAN PERMAS 9/5 BANDAR BARU PERMAS JAYA KAMPUNG MASJID LAMA 81750 MASAI JOHOR",JOHOR,1.5061336,103.8220726
LOTUSS (PLENTONG),"LOT 34 JALAN MASAI, BATU 10 MASAI 81750 JOHOR BAHRU JOHOR",JOHOR,1.5062626,103.8566233
99 SPEEDMART SDN BHD (TMN CAHAYA MASAI) - 2285,"NO: 35 & 37 (GROUND FLOOR), JALAN INTAN 13 TAMAN CAHAYA MASAI KAMPUNG MASJID LAMA 81700 PASIR GUDANG JOHOR",JOHOR,1.5065236,103.9223364
MASLEE EXPRESS SDN BHD (DAHLIA (EDL),"BLOK A3, NO. 01 - NO. 24 & BLOK A4, NO. 01 - NO. 05, PUSAT PERNIAGAAN BARU TAMAN DAHLIA, JALAN PERSISIRAN DAHLIA, TAMAN DAHLIA, 81200 JOHOR BAHRU, JOHOR 81200 JOHOR BAHRU JOHOR",JOHOR,1.5073947,103.6958084
ASIA DANNIA SDN.BHD.,NO 1 & 3 JALAN TITIWANGSA 3 TAMAN TAMPOI INDAH 81200 JOHOR BAHRU JOHOR,JOHOR,1.507678,103.689029
J&J SPEEDMART (TMN TAMPOI INDAH),"NO.1, JALAN TITIWANGSA 3/3, TAMAN TAMPOI INDAH, 81200 JOHOR BAHRU JOHOR",JOHOR,1.507678,103.689029
EVERRISE DEPARTMENTAL STORE (4TH MILE) SDN BHD,"LOT 759, BLOCK 218, KNLD, 4TH MILE, PENRISSEN ROAD 93250 KUCHING SARAWAK",SARAWAK,1.507787,110.3344188
LEPAPA SUPERMARKET THE GLEN,"GROUND FLOOR OF BLOCK OF PARENT LOT 121,BLOCK 218 KUCHING NORTH LAND DISTRICT 93250 KUCHING SARAWAK",SARAWAK,1.507787,110.3344188
MASLEE EXPRESS SDN BHD (CAHAYA MASAI (CM),"NO. 1-1A, 3-3A & 5-5A, JALAN INTAN 13, TAMAN CAHAYA MASAI, 81700 PASIR GUDANG, JOHOR 81700 PASIR GUDANG JOHOR",JOHOR,1.5078393,103.9236366
NEW WORLD GROCER (MOYAN SQUARE),"SUBLOT G1 & L1-1 OF PLOT 29 OF LOT 952 BLOCK 10, MATANG LAND DISTRICT, PUSAT KOMERSIAL MOYAN SQUARE, JALAN TONDONG / BATU KAWAH 93250 KUCHING SARAWAK",SARAWAK,1.5082129,110.296625
EVERWIN CENTRE (DESA WIRA) SDN BHD,"LOT 6402-6410 (SL30-38), BLK 225, KNLD TAMAN DESA WIRA, JALAN BATU KAWA 93250 KUCHING SARAWAK",SARAWAK,1.5082272,110.2970518
DOREMART KUCHING BATU KAWA,"PLOT NO.11-20 OF PINES SQUARE , (BLOCK 4) OF LOT 6729 BLOCK 225, KUCHING NORTH LAND DISTRICT 93250 BATU KAWA SARAWAK",SARAWAK,1.5084989,110.2968033
99 SPEEDMART SDN BHD (BDR BARU PERMAS JAYA 5) - 2612,"NO: 3 & 5 (GROUND FLOOR), JALAN PERMAS 11 BANDAR BARU PERMAS JAYA KAMPUNG MASJID LAMA 81750 MASAI JOHOR",JOHOR,1.5086269,103.8229657
SMART BEE GROCER@SERI ALAM,"NO 2A JALAN LEMBAH 19, BANDAR SERI ALAM 81750 MASAI JOHOR",JOHOR,1.5089234,103.8671393
99 SPEEDMART SDN BHD (BDR SERI ALAM 1) - 2194,"NO: 14 & 16 (GROUND FLOOR), JALAN LEMBAH 19 BANDAR SERI ALAM KAMPUNG MASJID LAMA 81750 MASAI JOHOR",JOHOR,1.5089234,103.8671393
BOULEVARD HYPERMARKET (KUCHING) SDN BHD,"BOULEVARD SHOPPING MALL, LOT 9324 BLOCK 16, KCLD JALAN DATUK TAWI SLI, 93250 KUCHING SARAWAK",SARAWAK,1.5096009,110.3359475
ECO-SHOP BOULEVARD KUCHING,"G-1-11, G-1-11A, G-1-12A, & G-1-12B GROUND FLOOR BOULEVARD SHOPPING MALL JALAN DATUK TAWI SLI 93250 KUCHING SARAWAK",SARAWAK,1.5096909,110.3360013
KK SUPER MART (TAMAN SERI ORKID),"NO.6, JALAN SERI ORKID 1, TAMAN SERI ORKID 81300 SKUDAI JOHOR",JOHOR,1.5104542,103.6372058
FRESH HUB (TAMAN SCIENTEX),"NO.37, 39 & 41 JALAN KELISA 1 TAMAN SCIENTEX 81700 PASIR GUDANG JOHOR",JOHOR,1.5105126,103.9180648
"99 SPEEDMART SDN BHD (TMN UNGKU TUN AMINAH, 5 ) - 2820","NO: 18 & 20 (GROUND FLOOR), JALAN TEMENGGONG 11, TAMAN UNGKU TUN AMINAH, 81300 SKUDAI JOHOR",JOHOR,1.5105861,103.65294
MASLEE EXPRESS SDN BHD (PUTERI COVE (EPC)),"LOT GF-01, 02, 03, 04, 05, 06 & 07, RESIDENSI TELUK PUTERI, PERSIARAN TANJUNG, 79000 ISKANDAR PUTERI, JOHOR 79000 ISKANDAR PUTERI JOHOR",JOHOR,1.5109263,103.7073206
99 SPEEDMART SDN BHD (BDR SERI ALAM 3) - 2632,"NO: 29 (GROUND FLOOR), JALAN GUNUNG 3 BANDAR SERI ALAM KAMPUNG MASJID LAMA 81750 MASAI JOHOR",JOHOR,1.5117394,103.8640181
99 SPEEDMART SDN BHD (KG BARU MASAI) - 2954,"NO: 1 & 3 (GROUND FLOOR), JALAN JAGUNG KAMPUNG BARU MASAI KAMPUNG MASJID LAMA 81750 MASAI JOHOR",JOHOR,1.5119098,103.8138268
KK SUPER MART (PEKAN NENAS 3),"NO.5, JALAN SAWAH 81500 PEKAN NENAS JOHOR",JOHOR,1.5119403,103.511798
EVERRISE DEPARTMENTAL STORE (BATU KAWA) SDN BHD,"BH101-106, GROUND FLOOR, BATU KAWAH NEW TOWNSHIP, JALAN BATU KAWA 93250 KUCHING SARAWAK",SARAWAK,1.5119642,110.3062775
EMART (BATU KAWA) SDN BHD - BK,"LOT6369, BLOCK 225 KNLD, 4TH MILE BATU KAWA 93250 KUCHING SARAWAK",SARAWAK,1.5119642,110.3062775
KK SUPER MART (TAMAN UNGKU AMINAH),"NO.38, JALAN HULUBALANG 1, TAMAN UNGKU TUN AMINAH 81300 SKUDAI JOHOR",JOHOR,1.5121394,103.6558354
GS MART (PEKAN NANAS 2),NO 5 & 7 JALAN PERMATA 4 PUSAT DAGANGAN PEKAN NANAS 81500 PEKAN NANAS JOHOR,JOHOR,1.5124597,103.5049381
EVERRISE DEPARTMENTAL STORE (CITY ONE) SDN BHD,"MG7-12, GROUND FLOOR, MALL 1 CITYONE MEGAMALL, JALAN SONG 93350 KUCHING SARAWAK",SARAWAK,1.513261,110.347627
THE STORE (JB-TAMAN TUN AMINAH),"PLAZA TASEK, NO 2, JALAN PENDEKAR 16, TAMAN UNGKU TUN AMINAH 81300 SKUDAI JOHOR",JOHOR,1.5136991,103.6555954
ECO-SHOP BATU KAWA,"LOT 6727 BLOCK, NORTH LAND DISTRICT PLOT 3, 4, 5 & 6 (GRD, 1ST & 2ND FLR BLOCK 1 OF PINES SQUARE AT PARENT 225, JALAN BATU KAWA 93250 KUCHING SARAWAK",SARAWAK,1.5139767,110.3162249
HWA THAI SUPERMARKET (KIP MALL TAMPOI),"LOT NO.S6 PTD 129842 JALAN SKUDAI LAMA,TAMAN TAMPOI INDAH 81200 TAMPOI JOHOR",JOHOR,1.5150357,103.6838806
KK SUPER MART (GALA CITY KUCHING),"GROUND FLOOR, SUBLOT 10, PLOT 66, GALA CITY, TUN JUGAH 93350 KUCHING SARAWAK",SARAWAK,1.5151097,110.3546256
KK SUPER MART (PERMAS JAYA),"NO.42, JALAN PERMAS 10, BANDAR BARU PERMAS JAYA 81750 MASAI JOHOR",JOHOR,1.515422,103.8188092
AEON BIG (SUTERA UTAMA),"L 3-033A, LEVEL 3, SUTERA MALL, NO. 1, JALAN SUTERA TANJUNG 8/4 TAMAN SUTERA UTAMA 47500 SUBANG JAYA JOHOR",JOHOR,1.51596,103.6679583
LOTUSS MUTIARA RINI,"LOTUSS MUTIARA RINI NO. 1, JALAN PERSIARAN JASA 1 TAMAN MUTIARA RINI 81380 SKUDAI JOHOR",JOHOR,1.5160458,103.6403737
99 SPEEDMART SDN BHD (PP PEKAN NENAS) - 2888,NO: 2 & 3 (GROUND FLOOR) JALAN PERMATA 1 PUSAT PERDAGANGAN PEKAN NENAS 81500 81500 JOHOR,JOHOR,1.5163167,103.5069712
MIDAS MART (KEMPAS),LOT AT05-06 PTD 158198 JALAN PERSIARAN TANJUNG TAMAN CEMPAKA 81200 JOHOR BAHRU JOHOR,JOHOR,1.5164032,103.7027958
KK SUPER MART (TAMAN SUTERA UTAMA),"NO.31, JALAN SUTERA TANJUNG 8/2, TAMAN SUTERA UTAMA 81300 SKUDAI JOHOR",JOHOR,1.5165559,103.6676913
KHJ FRESH MARKET SDN BHD (TMN DESA RAKYAT PERDANA),"1,3 & 5, JALAN DESA RAKYAT 2, TMN DESA RAKYAT PERDANA 81750 PASIR GUDANG JOHOR",JOHOR,1.5170693,103.9216147
PASAR RAYA KANA HARAPAN JAYA TRADING SDN BHD (TMN BUKIT MEWAH),"5 & 7, JALAN BUKIT MEWAH 5/1, TAMAN BUKIT MEWAH 81200 JOHOR BAHRU JOHOR",JOHOR,1.5177446,103.6876876
